file,tweet,sent,tokenized
text-query-tweets2021-04-27.json,You have an opportunity 52 times a year to make your workweek great again! #Mondays are new beginnings to start afresh and set the tone for how you can add value to the world around you #Monday.com can help you and your teams do that. #MondayMotivation https://t.co/rYyHGiZDnb,Positive,you have an opportunity 52 time a year to make your workweek great again mondays be new beginning to start afresh and set the tone for how you can add value to the world around you monday.com can help you and your team do that mondaymotivation http //t.co/ryyhgizdnb
text-query-tweets2021-04-27.json,@amitanatverlal happy Monday 🤣🤣🤣 https://t.co/o6ddXi6BGu,Positive,amitanatverlal happy monday 🤣🤣🤣 http //t.co/o6ddxi6bgu
text-query-tweets2021-04-27.json,"O diretor de ""Dois Estranhos"" que deu esse belo discurso escreveu o piloto da série ""Black Monday"", com Don Cheadle, uma das melhores coisas da TV nos últimos anos. Veja.",Negative,o diretor de `` dois estranhos '' que deu esse belo discurso escreveu o piloto da série `` black monday '' com don cheadle uma da melhores coisas da tv no últimos ano veja
text-query-tweets2021-04-30.json,"@amandatodo Try https://t.co/USWeTtyhk7, it's great.",Positive,amandatodo try http //t.co/uswettyhk7 it 's great
text-query-tweets2021-04-30.json,Stop letting your valuable digital assets disappear into the unknown! Register for our upcoming webinar now. https://t.co/D43tvdVyxH https://t.co/WTIXY5vSgM,Negative,stop let your valuable digital asset disappear into the unknown register for our upcoming webinar now http //t.co/d43tvdvyxh http //t.co/wtixy5vsgm
text-query-tweets2021-04-30.json,@AndyMarieCass I use both and I love the simplicity. Lots of addons worth looking at for trello. I think I liked https://t.co/bPTlCjwbHe but don't need anthing that fancy,Positive,andymariecass i use both and i love the simplicity lots of addons worth look at for trello i think i like http //t.co/bptlcjwbhe but do n't need anthing that fancy
text-query-tweets2021-04-30.json,Também tou sempre a confundir Monday com Sunday não sei porque 🙃,Negative,também tou sempre a confundir monday com sunday não sei porque 🙃
text-query-tweets2021-04-30.json,"The number of organizations using https://t.co/qNCFkRYrAK project management service has ballooned from 35,000 last year to 80,000 today, and it didn’t go unnoticed by the venture capital community.

https://t.co/9p3IcnHOu5",Positive,"the number of organization use http //t.co/qncfkryrak project management service have balloon from 35,000 last year to 80,000 today and it didn ’ t go unnoticed by the venture capital community http //t.co/9p3icnhou5"
text-query-tweets2021-04-30.json,"Brasileirão vem aí, o Cartola já abriu e nossa liga do cartola está lançada 

Segue link para inscrição 👊

https://t.co/SU7SIxbC0Z https://t.co/rY4Ln8Nnc6",Positive,brasileirão vem aí o cartola já abriu e nossa liga do cartola está lançada segue link para inscrição 👊 http //t.co/su7sixbc0z http //t.co/ry4ln8nnc6
text-query-tweets2021-04-30.json,Quel outil de gestion utilisez-vous au quotidien pour gérer vos projets ? @mondaydotcom lance deux solutions dédiées au marketing et à la gestion de projet susceptibles de vous intéresser 🌈 https://t.co/uwYu4fpm6B via @siecledigital,Negative,quel outil de gestion utilisez-vous au quotidien pour gérer vos projets mondaydotcom lance deux solution dédiées au marketing et à la gestion de projet susceptibles de vous intéresser 🌈 http //t.co/uwyu4fpm6b via siecledigital
text-query-tweets2021-04-30.json,teve foto da monday com a yuju não?,Positive,teve foto da monday com a yuju não
text-query-tweets2021-04-30.json,"📣Call for speakers: apply here: https://t.co/IQpMvDgPhg
💡devcom Tech &amp; Tools summit
📆9th-10th of June, 2021
👀looking esp. for speakers with a diverse background! Feel free to share!
#techandtools #devcom #gamedev #gametech #callforspeakers #diversity #inclusion #learnforlife https://t.co/fUpZL2zWcT",Positive,📣call for speaker apply here http //t.co/iqpmvdgphg 💡devcom tech amp tools summit 📆9th-10th of june 2021 👀looking esp for speaker with a diverse background feel free to share techandtools devcom gamedev gametech callforspeakers diversity inclusion learnforlife http //t.co/fupzl2zwct
text-query-tweets2021-04-30.json,@VecchiVitinho KDKDKDKKD EU SEMPRE CONFUNDO MONDAY COM SUNDAY DKSKKS,Negative,vecchivitinho kdkdkdkkd eu sempre confundo monday com sunday dkskks
text-query-tweets2021-04-30.json,⏳ Only 3 days left to apply for OutPitch! So start your application now ➡ https://t.co/p70EgXjxg3.,Positive,⏳ only 3 day leave to apply for outpitch so start your application now ➡ http //t.co/p70egxjxg3
text-query-tweets2021-04-30.json,https://t.co/NSM6YjJzcc lance deux solutions dédiées au marketing et à la gestion de projet - https://t.co/r6tvM2VzIL https://t.co/coLwNp0uMM,Negative,http //t.co/nsm6yjjzcc lance deux solution dédiées au marketing et à la gestion de projet http //t.co/r6tvm2vzil http //t.co/colwnp0umm
text-query-tweets2021-04-30.json,"Monday is hiring a senior UX writer, check it out!
https://t.co/9yYGsB4I9V https://t.co/AWmgyJiGYh",Positive,monday be hire a senior ux writer check it out http //t.co/9yygsb4i9v http //t.co/awmgyjigyh
text-query-tweets2021-04-30.json,"sim, eu confundo monday com sunday",Negative,sim eu confundo monday com sunday
text-query-tweets2021-04-30.json,"🌻 Sewing seeds for the future! 

The amazing @ClivigerSchool are the latest school to renew our #RaisingAspirations programme. 

Want to help your pupils blossom with our 12-hour education programme? Get in touch! 

👉https://t.co/JcOMUsyjMF 

#Education #Business https://t.co/hPsoGj7T2i",Positive,🌻 sewing seed for the future the amazing clivigerschool be the late school to renew our raisingaspirations programme want to help your pupil blossom with our 12-hour education programme get in touch 👉https //t.co/jcomusyjmf education business http //t.co/hpsogj7t2i
text-query-tweets2021-04-30.json,Still shocking to me that neither Microsoft nor Google have integrated a modern and extensive Project Management Platform in their office suites yet. Something like UpClick or https://t.co/zl27sVca8h. We really need to get away from project management via email and chat.,Positive,still shock to me that neither microsoft nor google have integrate a modern and extensive project management platform in their office suit yet something like upclick or http //t.co/zl27svca8h we really need to get away from project management via email and chat
text-query-tweets2021-04-30.json,@rain_bosworth Hey Rain 👋 We love working with educators! Check out our Academic templates to level up your research and publication management: https://t.co/iWklkd85L1,Positive,rain_bosworth hey rain 👋 we love work with educator check out our academic template to level up your research and publication management http //t.co/iwklkd85l1
text-query-tweets2021-04-30.json,"Marketers everywhere: do you need some more structure in your days and help getting you team all on the same page?

We've got a #webinar coming up for that. Register FREE here: https://t.co/QBgMCavAug

https://t.co/5cqkkIwQ6z",Negative,marketers everywhere do you need some more structure in your day and help get you team all on the same page we 've get a webinar come up for that register free here http //t.co/qbgmcavaug http //t.co/5cqkkiwq6z
text-query-tweets2021-04-30.json,Great catch up with @PaulEvans79 yesterday and @Sport4LifeUKTom in our new offices. Talking #leadership #charitysector #COVID19 #impact and even https://t.co/BMHnTf4zr6 thanks Paul for your valuable time 🙌,Positive,great catch up with paulevans79 yesterday and sport4lifeuktom in our new office talking leadership charitysector covid19 impact and even http //t.co/bmhntf4zr6 thanks paul for your valuable time 🙌
text-query-tweets2021-04-30.json,"@scully1888 I have got 4 tabs open in Chrome (Twitter, YouTube, Outlook, CeX)

I have 22 tabs open in Edge (Twitterr, FB, Insta, https://t.co/Sf4zqGtMTV, Hootsuite, YouTube, FTP, Kickstarter and other tabs). 

Edge is far better and faster.

(Although looks like both have hidden windows) https://t.co/Nbvt7DdKpe",Positive,scully1888 i have get 4 tab open in chrome twitter youtube outlook cex i have 22 tab open in edge twitterr fb insta http //t.co/sf4zqgtmtv hootsuite youtube ftp kickstarter and other tab edge be far good and fast although look like both have hide window http //t.co/nbvt7ddkpe
text-query-tweets2021-04-30.json,@jmhenner Had the same plm until I start using https://t.co/WRQMObOqLV. along with Outlook. You can create project boards and share with other collaborating colleagues. It sends you reminders to your email and text nbr. It’s like your own personal sidekick. Try it.,Positive,jmhenner had the same plm until i start use http //t.co/wrqmoboqlv along with outlook you can create project board and share with other collaborate colleague it send you reminder to your email and text nbr it ’ s like your own personal sidekick try it
text-query-tweets2021-04-30.json,"@VecchiVitinho af tbm confundo, Sunday combina mto mais com segunda e Monday com dormingo",Positive,vecchivitinho af tbm confundo sunday combina mto mais com segunda e monday com dormingo
text-query-tweets2021-04-30.json,"[Avis d'expert] Avec les outils collaboratifs, la fin du micro-management: Selon Gad Amar, directeur conseil entreprise de https://t.co/2heokU5tP4, les nouveaux outils numériques collaboratifs, s'ils sont bien conçus, ouvrent la voie à des travailleurs… https://t.co/RzXQE3M1ET https://t.co/7n6gwQwbRi",Positive,avis d'expert avec les outils collaboratifs la fin du micro-management selon gad amar directeur conseil entreprise de http //t.co/2heoku5tp4 les nouveaux outils numériques collaboratifs s'ils sont bien conçus ouvrent la voie à des travailleurs… http //t.co/rzxqe3m1et http //t.co/7n6gwqwbri
text-query-tweets2021-04-26.json,twitter knOWs how much of a garfield fan I am and yet they STILL give me ads for https://t.co/eme2p2gdNy &gt;:(((((((((,Negative,twitter knows how much of a garfield fan i be and yet they still give me ad for http //t.co/eme2p2gdny gt
text-query-tweets2021-04-26.json,https://t.co/sbAiuuVJho,Negative,http //t.co/sbaiuuvjho
text-query-tweets2021-04-26.json,@sebstanbr Excelente trabalho! 💯 Sebastian Stan e a equipe de Monday com certeza ficariam muito felizes e orgulhosos! 💛 @sebstanbr https://t.co/XYTY50eMHP,Negative,sebstanbr excelente trabalho 💯 sebastian stan e a equipe de monday com certeza ficariam muito felizes e orgulhosos 💛 sebstanbr http //t.co/xyty50emhp
text-query-tweets2021-04-26.json,"5 Projects Added To Our BSC Yield Farm Page. Check Them Out Here: https://t.co/Ksg3pjiPOc

List Your Project: https://t.co/SmiftIYUsc

This list is for community reference only and does not imply endorsement by BSC NEWS. Please remember to Do Your Own Research.",Positive,5 projects added to our bsc yield farm page check them out here http //t.co/ksg3pjipoc list your project http //t.co/smiftiyusc this list be for community reference only and do not imply endorsement by bsc news please remember to do your own research
text-query-tweets2021-04-26.json,"I constantly have ideas flowing through my head and since I don’t have the bandwidth to work on them here are some.

- Project Management tool built on gamification of tasks (https://t.co/keDMv5v0LU + Zelda)

- Made to order, consumer custom book publishing (Teespring for books)",Positive,i constantly have idea flow through my head and since i don ’ t have the bandwidth to work on them here be some project management tool build on gamification of task http //t.co/kedmv5v0lu zelda made to order consumer custom book publishing teespring for book
text-query-tweets2021-04-26.json,fizeram um drive de monday com o nome segundou kkkkkkkkkkkkk,Negative,fizeram um drive de monday com o nome segundou kkkkkkkkkkkkk
text-query-tweets2021-04-26.json,"ワシントンさんに続きこちらまで…！

何かと「ご縁」のある「アパルトホテル」も対象に…！
＊アパルトタイプは泊数に限りがあります💦

https://t.co/mL5cMuqpUy

#ホテルマンデー
#サブスク
#hotelmonday

ワシントンさんと違って、
2ヶ月間に計30泊でなく
30日間「連続」で泊まるタイプですね☆ https://t.co/PNkticBpjK",Negative,ワシントンさんに続きこちらまで…！ 何かと「ご縁」のある「アパルトホテル」も対象に…！ ＊アパルトタイプは泊数に限りがあります💦 http //t.co/ml5cmuqpuy ホテルマンデー サブスク hotelmonday ワシントンさんと違って、 2ヶ月間に計30泊でなく 30日間「連続」で泊まるタイプですね☆ http //t.co/pnkticbpjk
